market_ticker,event_ticker,series_ticker,market_type,title,yes_sub_title,no_sub_title,result,result_binary,status,open_time,close_time,expected_expiration_time,strike_date,tipoff_ts_used,tipoff_source,candle_ts,price_at_start_yes_bid,price_at_start_yes_ask,price_at_start_mid,price_at_start_last,n_candles_in_window,volume,open_interest
KXNBA1HSPREAD-26APR05TORBOS-BOS6,KXNBA1HSPREAD-26APR05TORBOS,KXNBA1HSPREAD,spread,Will Boston win the 1H by over 6.5 points?,Boston wins the 1H by over 6.5 points,Boston wins the 1H by over 6.5 points,yes,1,finalized,2026-04-05T06:35:00Z,2026-04-05T20:33:43Z,2026-04-05T22:30:00Z,,1775419200,expected_expiration-150m,1775419200,0.47,0.54,0.505,0.51,95,24040.00,18598.00
KXNBA1HSPREAD-26APR05TORBOS-BOS3,KXNBA1HSPREAD-26APR05TORBOS,KXNBA1HSPREAD,spread,Will Boston win the 1H by over 3.5 points?,Boston wins the 1H by over 3.5 points,Boston wins the 1H by over 3.5 points,yes,1,finalized,2026-04-05T06:35:00Z,2026-04-05T20:33:43Z,2026-04-05T22:30:00Z,,1775419200,expected_expiration-150m,1775419200,0.62,0.72,0.6699999999999999,,81,13547.00,9210.00
KXNBA1HSPREAD-26APR05WASBKN-WAS8,KXNBA1HSPREAD-26APR05WASBKN,KXNBA1HSPREAD,spread,Will Washington win the 1H by over 8.5 points?,Washington wins the 1H by over 8.5 points,Washington wins the 1H by over 8.5 points,no,0,finalized,2026-04-05T06:35:00Z,2026-04-05T20:40:13Z,2026-04-05T22:30:00Z,,1775419200,expected_expiration-150m,1775419200,0.0,0.98,0.49,,33,0.00,0.00
KXNBA1HSPREAD-26APR05WASBKN-WAS5,KXNBA1HSPREAD-26APR05WASBKN,KXNBA1HSPREAD,spread,Will Washington win the 1H by over 5.5 points?,Washington wins the 1H by over 5.5 points,Washington wins the 1H by over 5.5 points,no,0,finalized,2026-04-05T06:35:00Z,2026-04-05T20:40:13Z,2026-04-05T22:30:00Z,,1775419200,expected_expiration-150m,1775418240,0.0,0.74,0.37,,23,0.00,0.00
KXNBA1HSPREAD-26APR05WASBKN-WAS2,KXNBA1HSPREAD-26APR05WASBKN,KXNBA1HSPREAD,spread,Will Washington win the 1H by over 2.5 points?,Washington wins the 1H by over 2.5 points,Washington wins the 1H by over 2.5 points,no,0,finalized,2026-04-05T06:35:00Z,2026-04-05T20:40:12Z,2026-04-05T22:30:00Z,,1775419200,expected_expiration-150m,1775418600,0.0,0.72,0.36,,19,365.00,365.00
KXNBA1HSPREAD-26APR05WASBKN-WAS17,KXNBA1HSPREAD-26APR05WASBKN,KXNBA1HSPREAD,spread,Will Washington win the 1H by over 17.5 points?,Washington wins the 1H by over 17.5 points,Washington wins the 1H by over 17.5 points,no,0,finalized,2026-04-05T06:35:00Z,2026-04-05T20:40:14Z,2026-04-05T22:30:00Z,,1775419200,expected_expiration-150m,1775419200,0.0,0.98,0.49,,31,0.00,0.00
KXNBA1HSPREAD-26APR05WASBKN-WAS14,KXNBA1HSPREAD-26APR05WASBKN,KXNBA1HSPREAD,spread,Will Washington win the 1H by over 14.5 points?,Washington wins the 1H by over 14.5 points,Washington wins the 1H by over 14.5 points,no,0,finalized,2026-04-05T06:35:00Z,2026-04-05T20:40:14Z,2026-04-05T22:30:00Z,,1775419200,expected_expiration-150m,1775419200,0.0,0.98,0.49,,32,0.00,0.00
KXNBA1HSPREAD-26APR05WASBKN-WAS11,KXNBA1HSPREAD-26APR05WASBKN,KXNBA1HSPREAD,spread,Will Washington win the 1H by over 11.5 points?,Washington wins the 1H by over 11.5 points,Washington wins the 1H by over 11.5 points,no,0,finalized,2026-04-05T06:35:00Z,2026-04-05T20:40:13Z,2026-04-05T22:30:00Z,,1775419200,expected_expiration-150m,1775419200,0.0,0.98,0.49,,33,0.00,0.00
KXNBA1HSPREAD-26APR05WASBKN-BKN7,KXNBA1HSPREAD-26APR05WASBKN,KXNBA1HSPREAD,spread,Will Brooklyn win the 1H by over 7.5 points?,Brooklyn wins the 1H by over 7.5 points,Brooklyn wins the 1H by over 7.5 points,no,0,finalized,2026-04-05T06:35:00Z,2026-04-05T20:40:11Z,2026-04-05T22:30:00Z,,1775419200,expected_expiration-150m,1775419140,0.0,0.79,0.395,,52,398.00,316.00
KXNBA1HSPREAD-26APR05WASBKN-BKN4,KXNBA1HSPREAD-26APR05WASBKN,KXNBA1HSPREAD,spread,Will Brooklyn win the 1H by over 4.5 points?,Brooklyn wins the 1H by over 4.5 points,Brooklyn wins the 1H by over 4.5 points,yes,1,finalized,2026-04-05T06:35:00Z,2026-04-05T20:40:11Z,2026-04-05T22:30:00Z,,1775419200,expected_expiration-150m,1775419200,0.01,0.97,0.49,0.98,65,4085.00,2941.00
KXNBA1HSPREAD-26APR05WASBKN-BKN13,KXNBA1HSPREAD-26APR05WASBKN,KXNBA1HSPREAD,spread,Will Brooklyn win the 1H by over 13.5 points?,Brooklyn wins the 1H by over 13.5 points,Brooklyn wins the 1H by over 13.5 points,no,0,finalized,2026-04-05T06:35:00Z,2026-04-05T20:40:10Z,2026-04-05T22:30:00Z,,1775419200,expected_expiration-150m,1775419200,0.35,0.57,0.45999999999999996,,31,297.00,297.00
KXNBA1HSPREAD-26APR05WASBKN-BKN10,KXNBA1HSPREAD-26APR05WASBKN,KXNBA1HSPREAD,spread,Will Brooklyn win the 1H by over 10.5 points?,Brooklyn wins the 1H by over 10.5 points,Brooklyn wins the 1H by over 10.5 points,no,0,finalized,2026-04-05T06:35:00Z,2026-04-05T20:40:10Z,2026-04-05T22:30:00Z,,1775419200,expected_expiration-150m,1775419200,0.42,0.7,0.5599999999999999,0.58,36,728.00,639.00
KXNBA1HSPREAD-26APR05WASBKN-BKN1,KXNBA1HSPREAD-26APR05WASBKN,KXNBA1HSPREAD,spread,Will Brooklyn win the 1H by over 1.5 points?,Brooklyn wins the 1H by over 1.5 points,Brooklyn wins the 1H by over 1.5 points,yes,1,finalized,2026-04-05T06:35:00Z,2026-04-05T20:40:12Z,2026-04-05T22:30:00Z,,1775419200,expected_expiration-150m,1775419140,0.22,0.79,0.505,0.79,59,3588.00,2601.00
KXNBA1HSPREAD-26APR05UTAOKC-UTA7,KXNBA1HSPREAD-26APR05UTAOKC,KXNBA1HSPREAD,spread,Will Utah win the 1H by over 7.5 points?,Utah wins the 1H by over 7.5 points,Utah wins the 1H by over 7.5 points,no,0,finalized,2026-04-05T06:35:00Z,2026-04-06T00:03:36Z,2026-04-06T02:00:00Z,,1775431800,expected_expiration-150m,1775431680,0.0,0.11,0.055,,25,90.00,90.00
KXNBA1HSPREAD-26APR05UTAOKC-UTA4,KXNBA1HSPREAD-26APR05UTAOKC,KXNBA1HSPREAD,spread,Will Utah win the 1H by over 4.5 points?,Utah wins the 1H by over 4.5 points,Utah wins the 1H by over 4.5 points,no,0,finalized,2026-04-05T06:35:00Z,2026-04-06T00:03:36Z,2026-04-06T02:00:00Z,,1775431800,expected_expiration-150m,1775431740,0.0,0.11,0.055,0.11,45,70.00,70.00
KXNBA1HSPREAD-26APR05UTAOKC-UTA28,KXNBA1HSPREAD-26APR05UTAOKC,KXNBA1HSPREAD,spread,Will Utah win the 1H by over 28.5 points?,Utah wins the 1H by over 28.5 points,Utah wins the 1H by over 28.5 points,no,0,finalized,2026-04-05T06:35:00Z,2026-04-06T00:03:37Z,2026-04-06T02:00:00Z,,1775431800,expected_expiration-150m,1775431680,0.0,0.01,0.005,,22,66.00,66.00
KXNBA1HSPREAD-26APR05UTAOKC-UTA25,KXNBA1HSPREAD-26APR05UTAOKC,KXNBA1HSPREAD,spread,Will Utah win the 1H by over 25.5 points?,Utah wins the 1H by over 25.5 points,Utah wins the 1H by over 25.5 points,no,0,finalized,2026-04-05T06:35:00Z,2026-04-06T00:03:37Z,2026-04-06T02:00:00Z,,1775431800,expected_expiration-150m,1775431680,0.0,0.01,0.005,,25,1.00,1.00
KXNBA1HSPREAD-26APR05UTAOKC-UTA22,KXNBA1HSPREAD-26APR05UTAOKC,KXNBA1HSPREAD,spread,Will Utah win the 1H by over 22.5 points?,Utah wins the 1H by over 22.5 points,Utah wins the 1H by over 22.5 points,no,0,finalized,2026-04-05T06:35:00Z,2026-04-06T00:03:37Z,2026-04-06T02:00:00Z,,1775431800,expected_expiration-150m,1775431680,0.0,0.01,0.005,,22,14.00,14.00
KXNBA1HSPREAD-26APR05UTAOKC-UTA19,KXNBA1HSPREAD-26APR05UTAOKC,KXNBA1HSPREAD,spread,Will Utah win the 1H by over 19.5 points?,Utah wins the 1H by over 19.5 points,Utah wins the 1H by over 19.5 points,no,0,finalized,2026-04-05T06:35:00Z,2026-04-06T00:03:36Z,2026-04-06T02:00:00Z,,1775431800,expected_expiration-150m,1775431680,0.0,0.07,0.035,,26,1148.00,1148.00
KXNBA1HSPREAD-26APR05UTAOKC-UTA16,KXNBA1HSPREAD-26APR05UTAOKC,KXNBA1HSPREAD,spread,Will Utah win the 1H by over 16.5 points?,Utah wins the 1H by over 16.5 points,Utah wins the 1H by over 16.5 points,no,0,finalized,2026-04-05T06:35:00Z,2026-04-06T00:03:36Z,2026-04-06T02:00:00Z,,1775431800,expected_expiration-150m,1775431680,0.0,0.06,0.03,,25,4.00,4.00
KXNBA1HSPREAD-26APR05UTAOKC-UTA13,KXNBA1HSPREAD-26APR05UTAOKC,KXNBA1HSPREAD,spread,Will Utah win the 1H by over 13.5 points?,Utah wins the 1H by over 13.5 points,Utah wins the 1H by over 13.5 points,no,0,finalized,2026-04-05T06:35:00Z,2026-04-06T00:03:36Z,2026-04-06T02:00:00Z,,1775431800,expected_expiration-150m,1775431680,0.0,0.06,0.03,,26,438.00,438.00
KXNBA1HSPREAD-26APR05UTAOKC-UTA10,KXNBA1HSPREAD-26APR05UTAOKC,KXNBA1HSPREAD,spread,Will Utah win the 1H by over 10.5 points?,Utah wins the 1H by over 10.5 points,Utah wins the 1H by over 10.5 points,no,0,finalized,2026-04-05T06:35:00Z,2026-04-06T00:03:36Z,2026-04-06T02:00:00Z,,1775431800,expected_expiration-150m,1775431680,0.0,0.13,0.065,,26,560.00,560.00
KXNBA1HSPREAD-26APR05UTAOKC-UTA1,KXNBA1HSPREAD-26APR05UTAOKC,KXNBA1HSPREAD,spread,Will Utah win the 1H by over 1.5 points?,Utah wins the 1H by over 1.5 points,Utah wins the 1H by over 1.5 points,no,0,finalized,2026-04-05T06:35:00Z,2026-04-06T00:03:35Z,2026-04-06T02:00:00Z,,1775431800,expected_expiration-150m,1775431680,0.0,0.13,0.065,,45,1155.00,1155.00
KXNBA1HSPREAD-26APR05UTAOKC-OKC2,KXNBA1HSPREAD-26APR05UTAOKC,KXNBA1HSPREAD,spread,Will Oklahoma City win the 1H by over 2.5 points?,Oklahoma City wins the 1H by over 2.5 points,Oklahoma City wins the 1H by over 2.5 points,yes,1,finalized,2026-04-05T06:35:00Z,2026-04-06T00:03:35Z,2026-04-06T02:00:00Z,,1775431800,expected_expiration-150m,1775431800,0.79,0.98,0.885,0.98,64,5763.00,5196.00
KXNBA1HSPREAD-26APR05PHXCHI-PHX8,KXNBA1HSPREAD-26APR05PHXCHI,KXNBA1HSPREAD,spread,Will Phoenix win the 1H by over 8.5 points?,Phoenix wins the 1H by over 8.5 points,Phoenix wins the 1H by over 8.5 points,no,0,finalized,2026-04-05T06:35:00Z,2026-04-05T20:37:42Z,2026-04-05T22:30:00Z,,1775419200,expected_expiration-150m,1775419200,0.02,0.58,0.3,0.58,76,1034.00,817.00
KXNBA1HSPREAD-26APR05PHXCHI-PHX5,KXNBA1HSPREAD-26APR05PHXCHI,KXNBA1HSPREAD,spread,Will Phoenix win the 1H by over 5.5 points?,Phoenix wins the 1H by over 5.5 points,Phoenix wins the 1H by over 5.5 points,yes,1,finalized,2026-04-05T06:35:00Z,2026-04-05T20:37:42Z,2026-04-05T22:30:00Z,,1775419200,expected_expiration-150m,1775419200,0.39,0.42,0.405,,89,16162.00,13192.00
KXNBA1HSPREAD-26APR05PHXCHI-PHX2,KXNBA1HSPREAD-26APR05PHXCHI,KXNBA1HSPREAD,spread,Will Phoenix win the 1H by over 2.5 points?,Phoenix wins the 1H by over 2.5 points,Phoenix wins the 1H by over 2.5 points,yes,1,finalized,2026-04-05T06:35:00Z,2026-04-05T20:37:43Z,2026-04-05T22:30:00Z,,1775419200,expected_expiration-150m,1775419200,0.46,0.54,0.5,0.59,62,6981.00,6163.00
KXNBA1HSPREAD-26APR05PHXCHI-CHI7,KXNBA1HSPREAD-26APR05PHXCHI,KXNBA1HSPREAD,spread,Will Chicago win the 1H by over 7.5 points?,Chicago wins the 1H by over 7.5 points,Chicago wins the 1H by over 7.5 points,no,0,finalized,2026-04-05T06:35:00Z,2026-04-05T20:37:43Z,2026-04-05T22:30:00Z,,1775419200,expected_expiration-150m,1775419200,0.0,0.64,0.32,,34,0.00,0.00
KXNBA1HSPREAD-26APR05PHXCHI-CHI4,KXNBA1HSPREAD-26APR05PHXCHI,KXNBA1HSPREAD,spread,Will Chicago win the 1H by over 4.5 points?,Chicago wins the 1H by over 4.5 points,Chicago wins the 1H by over 4.5 points,no,0,finalized,2026-04-05T06:35:00Z,2026-04-05T20:37:43Z,2026-04-05T22:30:00Z,,1775419200,expected_expiration-150m,1775419200,0.04,0.44,0.24,,34,0.00,0.00
KXNBA1HSPREAD-26APR05PHXCHI-CHI22,KXNBA1HSPREAD-26APR05PHXCHI,KXNBA1HSPREAD,spread,Will Chicago win the 1H by over 22.5 points?,Chicago wins the 1H by over 22.5 points,Chicago wins the 1H by over 22.5 points,no,0,finalized,2026-04-05T06:35:00Z,2026-04-05T20:37:44Z,2026-04-05T22:30:00Z,,1775419200,expected_expiration-150m,1775419140,0.0,0.13,0.065,,30,0.00,0.00
KXNBA1HSPREAD-26APR05PHXCHI-CHI19,KXNBA1HSPREAD-26APR05PHXCHI,KXNBA1HSPREAD,spread,Will Chicago win the 1H by over 19.5 points?,Chicago wins the 1H by over 19.5 points,Chicago wins the 1H by over 19.5 points,no,0,finalized,2026-04-05T06:35:00Z,2026-04-05T20:37:44Z,2026-04-05T22:30:00Z,,1775419200,expected_expiration-150m,1775419200,0.0,0.19,0.095,,34,0.00,0.00
KXNBA1HSPREAD-26APR05PHXCHI-CHI16,KXNBA1HSPREAD-26APR05PHXCHI,KXNBA1HSPREAD,spread,Will Chicago win the 1H by over 16.5 points?,Chicago wins the 1H by over 16.5 points,Chicago wins the 1H by over 16.5 points,no,0,finalized,2026-04-05T06:35:00Z,2026-04-05T20:37:44Z,2026-04-05T22:30:00Z,,1775419200,expected_expiration-150m,1775419200,0.0,0.29,0.145,,33,0.00,0.00
KXNBA1HSPREAD-26APR05PHXCHI-CHI13,KXNBA1HSPREAD-26APR05PHXCHI,KXNBA1HSPREAD,spread,Will Chicago win the 1H by over 13.5 points?,Chicago wins the 1H by over 13.5 points,Chicago wins the 1H by over 13.5 points,no,0,finalized,2026-04-05T06:35:00Z,2026-04-05T20:37:44Z,2026-04-05T22:30:00Z,,1775419200,expected_expiration-150m,1775419200,0.0,0.4,0.2,,34,0.00,0.00
KXNBA1HSPREAD-26APR05PHXCHI-CHI10,KXNBA1HSPREAD-26APR05PHXCHI,KXNBA1HSPREAD,spread,Will Chicago win the 1H by over 10.5 points?,Chicago wins the 1H by over 10.5 points,Chicago wins the 1H by over 10.5 points,no,0,finalized,2026-04-05T06:35:00Z,2026-04-05T20:37:44Z,2026-04-05T22:30:00Z,,1775419200,expected_expiration-150m,1775419200,0.0,0.49,0.245,,34,0.00,0.00
KXNBA1HSPREAD-26APR05PHXCHI-CHI1,KXNBA1HSPREAD-26APR05PHXCHI,KXNBA1HSPREAD,spread,Will Chicago win the 1H by over 1.5 points?,Chicago wins the 1H by over 1.5 points,Chicago wins the 1H by over 1.5 points,no,0,finalized,2026-04-05T06:35:00Z,2026-04-05T20:37:43Z,2026-04-05T22:30:00Z,,1775419200,expected_expiration-150m,1775419200,0.09,0.44,0.265,,40,62.00,62.00
KXNBA1HSPREAD-26APR05LALDAL-LAL9,KXNBA1HSPREAD-26APR05LALDAL,KXNBA1HSPREAD,spread,Will Los Angeles L win the 1H by over 9.5 points?,Los Angeles L wins the 1H by over 9.5 points,Los Angeles L wins the 1H by over 9.5 points,no,0,finalized,2026-04-05T05:35:00Z,2026-04-06T00:41:34Z,2026-04-06T02:30:00Z,,1775433600,expected_expiration-150m,1775433600,0.0,0.48,0.24,,39,25.00,25.00
KXNBA1HSPREAD-26APR05LALDAL-LAL6,KXNBA1HSPREAD-26APR05LALDAL,KXNBA1HSPREAD,spread,Will Los Angeles L win the 1H by over 6.5 points?,Los Angeles L wins the 1H by over 6.5 points,Los Angeles L wins the 1H by over 6.5 points,no,0,finalized,2026-04-05T05:35:00Z,2026-04-06T00:41:33Z,2026-04-06T02:30:00Z,,1775433600,expected_expiration-150m,1775433600,0.0,0.51,0.255,,79,1518.00,1406.00
KXNBA1HSPREAD-26APR05LALDAL-LAL3,KXNBA1HSPREAD-26APR05LALDAL,KXNBA1HSPREAD,spread,Will Los Angeles L win the 1H by over 3.5 points?,Los Angeles L wins the 1H by over 3.5 points,Los Angeles L wins the 1H by over 3.5 points,no,0,finalized,2026-04-05T05:35:00Z,2026-04-06T00:41:33Z,2026-04-06T02:30:00Z,,1775433600,expected_expiration-150m,1775433600,0.05,0.49,0.27,,86,11988.00,11682.00
KXNBA1HSPREAD-26APR05LALDAL-LAL15,KXNBA1HSPREAD-26APR05LALDAL,KXNBA1HSPREAD,spread,Will Los Angeles L win the 1H by over 15.5 points?,Los Angeles L wins the 1H by over 15.5 points,Los Angeles L wins the 1H by over 15.5 points,no,0,finalized,2026-04-05T05:35:00Z,2026-04-06T00:41:34Z,2026-04-06T02:30:00Z,,1775433600,expected_expiration-150m,1775433600,0.0,0.28,0.14,,38,2.00,2.00
KXNBA1HSPREAD-26APR05LALDAL-LAL12,KXNBA1HSPREAD-26APR05LALDAL,KXNBA1HSPREAD,spread,Will Los Angeles L win the 1H by over 12.5 points?,Los Angeles L wins the 1H by over 12.5 points,Los Angeles L wins the 1H by over 12.5 points,no,0,finalized,2026-04-05T05:35:00Z,2026-04-06T00:41:34Z,2026-04-06T02:30:00Z,,1775433600,expected_expiration-150m,1775433600,0.0,0.38,0.19,,38,1.00,1.00
KXNBA1HSPREAD-26APR05LALDAL-DAL9,KXNBA1HSPREAD-26APR05LALDAL,KXNBA1HSPREAD,spread,Will Dallas win the 1H by over 9.5 points?,Dallas wins the 1H by over 9.5 points,Dallas wins the 1H by over 9.5 points,no,0,finalized,2026-04-05T05:35:00Z,2026-04-06T00:41:33Z,2026-04-06T02:30:00Z,,1775433600,expected_expiration-150m,1775433600,0.0,0.65,0.325,,41,5713.00,3143.00
KXNBA1HSPREAD-26APR05LALDAL-DAL6,KXNBA1HSPREAD-26APR05LALDAL,KXNBA1HSPREAD,spread,Will Dallas win the 1H by over 6.5 points?,Dallas wins the 1H by over 6.5 points,Dallas wins the 1H by over 6.5 points,no,0,finalized,2026-04-05T05:35:00Z,2026-04-06T00:41:33Z,2026-04-06T02:30:00Z,,1775433600,expected_expiration-150m,1775433600,0.36,0.54,0.45,0.42,38,4277.00,3711.00
KXNBA1HSPREAD-26APR05LALDAL-DAL3,KXNBA1HSPREAD-26APR05LALDAL,KXNBA1HSPREAD,spread,Will Dallas win the 1H by over 3.5 points?,Dallas wins the 1H by over 3.5 points,Dallas wins the 1H by over 3.5 points,yes,1,finalized,2026-04-05T05:35:00Z,2026-04-06T00:41:33Z,2026-04-06T02:30:00Z,,1775433600,expected_expiration-150m,1775433600,0.53,0.65,0.5900000000000001,0.52,66,10881.00,6517.00
KXNBA1HSPREAD-26APR05LALDAL-DAL15,KXNBA1HSPREAD-26APR05LALDAL,KXNBA1HSPREAD,spread,Will Dallas win the 1H by over 15.5 points?,Dallas wins the 1H by over 15.5 points,Dallas wins the 1H by over 15.5 points,no,0,finalized,2026-04-05T05:35:00Z,2026-04-06T00:41:32Z,2026-04-06T02:30:00Z,,1775433600,expected_expiration-150m,1775433600,0.0,0.4,0.2,,36,15130.00,9283.00
KXNBA1HSPREAD-26APR05LALDAL-DAL12,KXNBA1HSPREAD-26APR05LALDAL,KXNBA1HSPREAD,spread,Will Dallas win the 1H by over 12.5 points?,Dallas wins the 1H by over 12.5 points,Dallas wins the 1H by over 12.5 points,no,0,finalized,2026-04-05T05:35:00Z,2026-04-06T00:41:32Z,2026-04-06T02:30:00Z,,1775433600,expected_expiration-150m,1775433600,0.0,0.5,0.25,,41,3033.00,1941.00
KXNBA1HSPREAD-26APR05ORLNOP-ORL9,KXNBA1HSPREAD-26APR05ORLNOP,KXNBA1HSPREAD,spread,Will Orlando win the 1H by over 9.5 points?,Orlando wins the 1H by over 9.5 points,Orlando wins the 1H by over 9.5 points,no,0,finalized,2026-04-05T05:35:00Z,2026-04-06T00:11:33Z,2026-04-06T02:00:00Z,,1775431800,expected_expiration-150m,1775431800,0.0,0.35,0.175,,60,0.00,0.00
KXNBA1HSPREAD-26APR05ORLNOP-ORL6,KXNBA1HSPREAD-26APR05ORLNOP,KXNBA1HSPREAD,spread,Will Orlando win the 1H by over 6.5 points?,Orlando wins the 1H by over 6.5 points,Orlando wins the 1H by over 6.5 points,no,0,finalized,2026-04-05T05:35:00Z,2026-04-06T00:11:33Z,2026-04-06T02:00:00Z,,1775431800,expected_expiration-150m,1775431800,0.03,0.43,0.22999999999999998,,60,3065.00,2921.00
KXNBA1HSPREAD-26APR05ORLNOP-ORL3,KXNBA1HSPREAD-26APR05ORLNOP,KXNBA1HSPREAD,spread,Will Orlando win the 1H by over 3.5 points?,Orlando wins the 1H by over 3.5 points,Orlando wins the 1H by over 3.5 points,no,0,finalized,2026-04-05T05:35:00Z,2026-04-06T00:11:34Z,2026-04-06T02:00:00Z,,1775431800,expected_expiration-150m,1775431800,0.15,0.19,0.16999999999999998,,78,17942.00,13503.00
KXNBA1HSPREAD-26APR05ORLNOP-ORL12,KXNBA1HSPREAD-26APR05ORLNOP,KXNBA1HSPREAD,spread,Will Orlando win the 1H by over 12.5 points?,Orlando wins the 1H by over 12.5 points,Orlando wins the 1H by over 12.5 points,no,0,finalized,2026-04-05T05:35:00Z,2026-04-06T00:11:33Z,2026-04-06T02:00:00Z,,1775431800,expected_expiration-150m,1775431800,0.0,0.21,0.105,,33,0.00,0.00
KXNBA1HSPREAD-26APR05ORLNOP-NOP9,KXNBA1HSPREAD-26APR05ORLNOP,KXNBA1HSPREAD,spread,Will New Orleans win the 1H by over 9.5 points?,New Orleans wins the 1H by over 9.5 points,New Orleans wins the 1H by over 9.5 points,no,0,finalized,2026-04-05T05:35:00Z,2026-04-06T00:11:34Z,2026-04-06T02:00:00Z,,1775431800,expected_expiration-150m,1775431800,0.02,0.64,0.33,,33,0.00,0.00
KXNBA1HSPREAD-26APR05ORLNOP-NOP6,KXNBA1HSPREAD-26APR05ORLNOP,KXNBA1HSPREAD,spread,Will New Orleans win the 1H by over 6.5 points?,New Orleans wins the 1H by over 6.5 points,New Orleans wins the 1H by over 6.5 points,yes,1,finalized,2026-04-05T05:35:00Z,2026-04-06T00:11:34Z,2026-04-06T02:00:00Z,,1775431800,expected_expiration-150m,1775431800,0.07,0.65,0.36,,34,200.00,200.00
KXNBA1HSPREAD-26APR05ORLNOP-NOP3,KXNBA1HSPREAD-26APR05ORLNOP,KXNBA1HSPREAD,spread,Will New Orleans win the 1H by over 3.5 points?,New Orleans wins the 1H by over 3.5 points,New Orleans wins the 1H by over 3.5 points,yes,1,finalized,2026-04-05T05:35:00Z,2026-04-06T00:11:34Z,2026-04-06T02:00:00Z,,1775431800,expected_expiration-150m,1775431800,0.46,0.55,0.505,0.6,63,5503.00,5092.00
KXNBA1HSPREAD-26APR05ORLNOP-NOP18,KXNBA1HSPREAD-26APR05ORLNOP,KXNBA1HSPREAD,spread,Will New Orleans win the 1H by over 18.5 points?,New Orleans wins the 1H by over 18.5 points,New Orleans wins the 1H by over 18.5 points,no,0,finalized,2026-04-05T05:35:00Z,2026-04-06T00:11:35Z,2026-04-06T02:00:00Z,,1775431800,expected_expiration-150m,1775431800,0.0,0.31,0.155,,31,0.00,0.00
KXNBA1HSPREAD-26APR05ORLNOP-NOP15,KXNBA1HSPREAD-26APR05ORLNOP,KXNBA1HSPREAD,spread,Will New Orleans win the 1H by over 15.5 points?,New Orleans wins the 1H by over 15.5 points,New Orleans wins the 1H by over 15.5 points,no,0,finalized,2026-04-05T05:35:00Z,2026-04-06T00:11:35Z,2026-04-06T02:00:00Z,,1775431800,expected_expiration-150m,1775431800,0.0,0.43,0.215,,30,0.00,0.00
KXNBA1HSPREAD-26APR05ORLNOP-NOP12,KXNBA1HSPREAD-26APR05ORLNOP,KXNBA1HSPREAD,spread,Will New Orleans win the 1H by over 12.5 points?,New Orleans wins the 1H by over 12.5 points,New Orleans wins the 1H by over 12.5 points,no,0,finalized,2026-04-05T05:35:00Z,2026-04-06T00:11:34Z,2026-04-06T02:00:00Z,,1775431800,expected_expiration-150m,1775431800,0.0,0.52,0.26,,39,0.00,0.00
KXNBA1HSPREAD-26APR05MEMMIL-MIL9,KXNBA1HSPREAD-26APR05MEMMIL,KXNBA1HSPREAD,spread,Will Milwaukee win the 1H by over 9.5 points?,Milwaukee wins the 1H by over 9.5 points,Milwaukee wins the 1H by over 9.5 points,no,0,finalized,2026-04-05T05:35:00Z,2026-04-05T20:37:44Z,2026-04-05T22:30:00Z,,1775419200,expected_expiration-150m,1775419080,0.0,0.74,0.37,,46,61.00,47.00
KXNBA1HSPREAD-26APR05MEMMIL-MIL6,KXNBA1HSPREAD-26APR05MEMMIL,KXNBA1HSPREAD,spread,Will Milwaukee win the 1H by over 6.5 points?,Milwaukee wins the 1H by over 6.5 points,Milwaukee wins the 1H by over 6.5 points,no,0,finalized,2026-04-05T05:35:00Z,2026-04-05T20:37:44Z,2026-04-05T22:30:00Z,,1775419200,expected_expiration-150m,1775419200,0.41,0.53,0.47,,53,225.00,225.00
KXNBA1HSPREAD-26APR05MEMMIL-MIL3,KXNBA1HSPREAD-26APR05MEMMIL,KXNBA1HSPREAD,spread,Will Milwaukee win the 1H by over 3.5 points?,Milwaukee wins the 1H by over 3.5 points,Milwaukee wins the 1H by over 3.5 points,yes,1,finalized,2026-04-05T05:35:00Z,2026-04-05T20:37:43Z,2026-04-05T22:30:00Z,,1775419200,expected_expiration-150m,1775419200,0.56,0.61,0.585,,49,3968.00,3565.00
KXNBA1HSPREAD-26APR05MEMMIL-MIL12,KXNBA1HSPREAD-26APR05MEMMIL,KXNBA1HSPREAD,spread,Will Milwaukee win the 1H by over 12.5 points?,Milwaukee wins the 1H by over 12.5 points,Milwaukee wins the 1H by over 12.5 points,no,0,finalized,2026-04-05T05:35:00Z,2026-04-05T20:37:44Z,2026-04-05T22:30:00Z,,1775419200,expected_expiration-150m,1775419200,0.0,0.98,0.49,,21,37.00,29.00
KXNBA1HSPREAD-26APR05MEMMIL-MEM9,KXNBA1HSPREAD-26APR05MEMMIL,KXNBA1HSPREAD,spread,Will Memphis win the 1H by over 9.5 points?,Memphis wins the 1H by over 9.5 points,Memphis wins the 1H by over 9.5 points,no,0,finalized,2026-04-05T05:35:00Z,2026-04-05T20:37:42Z,2026-04-05T22:30:00Z,,1775419200,expected_expiration-150m,1775419200,0.0,0.98,0.49,,14,2.00,2.00
